shipment_id,order_id,carrier_id,lane_id,promised_delivery_ts,actual_delivery_ts,shipping_cost,late_penalty_cost,on_time_flag
SHP-004609,ORD-004609,CR-REG,LN-004,2025-11-29T03:11:00,2025-12-01T06:57:02,16.59,12.55,0
SHP-004610,ORD-004610,CR-ECO,LN-020,2024-02-21T08:37:00,2024-02-19T13:46:54,10.32,0.0,1
SHP-004611,ORD-004611,CR-EXP,LN-006,2025-08-29T08:00:00,2025-08-30T17:05:52,21.31,9.83,0
SHP-004612,ORD-004612,CR-EXP,LN-009,2024-01-03T05:53:00,2024-01-04T23:44:02,23.29,11.1,0
SHP-004613,ORD-004613,CR-STD,LN-018,2025-02-11T00:21:00,2025-02-11T23:33:07,12.26,8.38,0
SHP-004614,ORD-004614,CR-REG,LN-023,2025-11-13T06:11:00,2025-11-13T02:10:41,16.44,0.0,1
SHP-004615,ORD-004615,CR-EXP,LN-014,2024-09-25T03:56:00,2024-09-27T06:01:29,22.49,12.31,0
SHP-004616,ORD-004616,CR-ECO,LN-008,2024-08-06T22:38:00,2024-08-06T19:13:31,12.96,0.0,1
SHP-004617,ORD-004617,CR-STD,LN-019,2024-11-08T02:59:00,2024-11-05T18:45:17,11.68,0.0,1
SHP-004618,ORD-004618,CR-REG,LN-020,2025-08-20T13:42:00,2025-08-20T08:45:39,18.47,0.0,1
SHP-004619,ORD-004619,CR-ECO,LN-023,2025-03-10T19:43:00,2025-03-12T03:34:29,12.83,9.65,0
SHP-004620,ORD-004620,CR-STD,LN-005,2025-09-10T04:46:00,2025-09-08T13:33:56,11.56,0.0,1
SHP-004621,ORD-004621,CR-REG,LN-013,2025-04-04T06:50:00,2025-04-03T18:35:47,13.65,0.0,1
SHP-004622,ORD-004622,CR-REG,LN-020,2024-09-26T06:57:00,2024-09-27T20:56:22,17.93,10.54,0
SHP-004623,ORD-004623,CR-EXP,LN-021,2024-05-31T11:30:00,2024-06-02T16:21:42,26.25,12.71,0
SHP-004624,ORD-004624,CR-STD,LN-002,2024-09-11T13:21:00,2024-09-14T08:17:38,16.85,14.76,0
SHP-004625,ORD-004625,CR-EXP,LN-012,2025-08-28T06:49:00,2025-08-31T20:23:26,25.79,17.48,0
SHP-004626,ORD-004626,CR-EXP,LN-007,2024-03-04T07:41:00,2024-03-04T05:45:55,24.5,0.0,1
SHP-004627,ORD-004627,CR-STD,LN-005,2024-01-14T02:48:00,2024-01-14T18:12:02,14.46,7.25,0
SHP-004628,ORD-004628,CR-EXP,LN-022,2025-02-17T17:38:00,2025-02-18T18:20:00,23.56,8.6,0
SHP-004629,ORD-004629,CR-STD,LN-001,2025-10-28T19:06:00,2025-10-26T22:37:52,14.0,0.0,1
SHP-004630,ORD-004630,CR-REG,LN-017,2025-12-25T15:56:00,2025-12-25T15:18:55,13.12,0.0,1
SHP-004631,ORD-004631,CR-STD,LN-008,2025-01-13T11:45:00,2025-01-15T23:05:44,14.07,13.65,0
SHP-004632,ORD-004632,CR-ECO,LN-020,2024-03-02T11:17:00,2024-03-01T04:41:14,7.82,0.0,1
SHP-004633,ORD-004633,CR-REG,LN-001,2024-01-25T23:29:00,2024-01-23T20:59:37,13.62,0.0,1
SHP-004634,ORD-004634,CR-REG,LN-001,2025-11-26T20:43:00,2025-11-25T13:09:24,12.93,0.0,1
SHP-004635,ORD-004635,CR-STD,LN-011,2025-02-06T23:48:00,2025-02-06T09:13:06,16.59,0.0,1
SHP-004636,ORD-004636,CR-STD,LN-014,2024-10-14T06:25:00,2024-10-14T14:29:29,16.21,6.18,0
SHP-004637,ORD-004637,CR-ECO,LN-023,2024-06-02T22:02:00,2024-05-31T18:42:32,10.45,0.0,1
SHP-004638,ORD-004638,CR-STD,LN-011,2025-06-13T05:28:00,2025-06-12T11:05:18,13.99,0.0,1
SHP-004639,ORD-004639,CR-ECO,LN-015,2024-05-19T15:54:00,2024-05-16T16:46:21,9.56,0.0,1
SHP-004640,ORD-004640,CR-REG,LN-015,2024-11-14T16:15:00,2024-11-16T04:11:35,13.21,10.24,0
SHP-004641,ORD-004641,CR-ECO,LN-012,2024-06-20T19:42:00,2024-06-26T14:12:04,14.17,25.2,0
SHP-004642,ORD-004642,CR-EXP,LN-015,2025-07-11T20:13:00,2025-07-14T11:35:13,21.53,14.24,0
SHP-004643,ORD-004643,CR-REG,LN-013,2025-04-10T13:27:00,2025-04-10T00:05:37,14.18,0.0,1
SHP-004644,ORD-004644,CR-STD,LN-019,2025-05-18T05:15:00,2025-05-15T02:04:29,13.68,0.0,1
SHP-004645,ORD-004645,CR-ECO,LN-011,2024-12-07T00:10:00,2024-12-03T19:54:55,8.71,0.0,1
SHP-004646,ORD-004646,CR-REG,LN-017,2025-11-01T00:32:00,2025-11-01T23:53:48,15.18,8.41,0
SHP-004647,ORD-004647,CR-EXP,LN-007,2024-07-25T21:56:00,2024-07-25T18:42:00,22.13,0.0,1
SHP-004648,ORD-004648,CR-REG,LN-008,2024-07-16T21:02:00,2024-07-19T15:23:06,14.9,14.68,0
SHP-004649,ORD-004649,CR-ECO,LN-004,2025-08-24T01:21:00,2025-08-25T19:50:52,8.77,11.2,0
SHP-004650,ORD-004650,CR-EXP,LN-025,2025-07-29T02:05:00,2025-07-28T23:31:18,24.11,0.0,1
SHP-004651,ORD-004651,CR-EXP,LN-006,2024-08-03T07:30:00,2024-08-04T23:30:29,21.21,10.83,0
SHP-004652,ORD-004652,CR-EXP,LN-007,2024-01-07T04:01:00,2024-01-07T01:08:46,21.91,0.0,1
SHP-004653,ORD-004653,CR-EXP,LN-023,2024-05-01T20:04:00,2024-05-02T09:55:20,22.9,7.02,0
SHP-004654,ORD-004654,CR-STD,LN-011,2025-12-30T23:29:00,2025-12-29T01:13:40,16.78,0.0,1
SHP-004655,ORD-004655,CR-STD,LN-019,2025-07-03T08:58:00,2025-07-01T13:01:42,14.92,0.0,1
SHP-004656,ORD-004656,CR-STD,LN-005,2025-02-07T19:02:00,2025-02-06T20:43:17,16.18,0.0,1
SHP-004657,ORD-004657,CR-ECO,LN-016,2024-02-09T08:29:00,2024-02-09T10:22:36,8.33,5.28,0
SHP-004658,ORD-004658,CR-REG,LN-018,2025-05-07T17:56:00,2025-05-11T10:57:29,15.39,17.98,0
SHP-004659,ORD-004659,CR-REG,LN-021,2024-08-30T10:18:00,2024-09-02T23:56:06,14.31,17.49,0
SHP-004660,ORD-004660,CR-ECO,LN-002,2024-11-09T18:36:00,2024-11-13T19:27:10,10.33,19.12,0
SHP-004661,ORD-004661,CR-ECO,LN-008,2024-09-05T00:24:00,2024-09-10T03:46:34,14.47,22.99,0
SHP-004662,ORD-004662,CR-REG,LN-019,2025-03-29T23:57:00,2025-03-28T03:56:53,13.71,0.0,1
SHP-004663,ORD-004663,CR-STD,LN-010,2024-11-12T18:18:00,2024-11-14T13:57:22,18.38,11.37,0
SHP-004664,ORD-004664,CR-EXP,LN-011,2024-02-07T16:25:00,2024-02-08T05:54:55,20.68,6.97,0
SHP-004665,ORD-004665,CR-EXP,LN-009,2025-03-09T21:05:00,2025-03-11T11:40:30,22.58,10.63,0
SHP-004666,ORD-004666,CR-EXP,LN-018,2024-10-13T09:14:00,2024-10-16T23:56:20,22.3,17.64,0
SHP-004667,ORD-004667,CR-EXP,LN-007,2025-07-18T21:08:00,2025-07-18T16:03:03,22.19,0.0,1
SHP-004668,ORD-004668,CR-REG,LN-007,2024-09-18T22:30:00,2024-09-17T08:21:42,15.27,0.0,1
SHP-004669,ORD-004669,CR-ECO,LN-009,2025-12-16T17:54:00,2025-12-16T00:20:45,7.99,0.0,1
SHP-004670,ORD-004670,CR-ECO,LN-012,2025-04-01T01:07:00,2025-04-03T04:59:09,9.0,12.56,0
SHP-004671,ORD-004671,CR-EXP,LN-020,2025-12-13T09:55:00,2025-12-15T13:14:45,21.87,12.49,0
SHP-004672,ORD-004672,CR-STD,LN-019,2025-08-02T23:08:00,2025-07-31T17:18:51,10.57,0.0,1
SHP-004673,ORD-004673,CR-REG,LN-005,2024-06-18T00:47:00,2024-06-17T17:52:35,15.83,0.0,1
SHP-004674,ORD-004674,CR-ECO,LN-014,2025-04-27T07:27:00,2025-04-27T00:50:25,7.49,0.0,1
SHP-004675,ORD-004675,CR-STD,LN-017,2025-07-08T19:05:00,2025-07-09T20:32:29,13.24,8.71,0
SHP-004676,ORD-004676,CR-REG,LN-019,2025-04-20T20:27:00,2025-04-20T00:37:31,13.17,0.0,1
SHP-004677,ORD-004677,CR-EXP,LN-019,2024-04-06T00:49:00,2024-04-06T04:46:23,23.03,5.58,0
SHP-004678,ORD-004678,CR-ECO,LN-001,2025-01-21T00:21:00,2025-01-15T20:03:11,8.82,0.0,1
SHP-004679,ORD-004679,CR-ECO,LN-007,2024-11-19T17:21:00,2024-11-13T18:47:51,10.09,0.0,1
SHP-004680,ORD-004680,CR-STD,LN-009,2024-09-05T01:35:00,2024-09-06T00:22:47,14.59,8.32,0
SHP-004681,ORD-004681,CR-REG,LN-017,2025-01-20T09:09:00,2025-01-21T02:40:03,18.36,7.55,0
SHP-004682,ORD-004682,CR-STD,LN-001,2025-12-15T03:15:00,2025-12-12T04:42:14,11.95,0.0,1
SHP-004683,ORD-004683,CR-ECO,LN-024,2024-12-19T15:24:00,2024-12-17T02:56:32,10.52,0.0,1
SHP-004684,ORD-004684,CR-STD,LN-013,2024-07-09T13:34:00,2024-07-08T07:17:11,12.56,0.0,1
SHP-004685,ORD-004685,CR-EXP,LN-019,2025-08-09T16:59:00,2025-08-09T15:06:13,23.32,0.0,1
SHP-004686,ORD-004686,CR-STD,LN-024,2025-02-25T01:49:00,2025-02-25T22:55:42,12.7,8.08,0
SHP-004687,ORD-004687,CR-STD,LN-023,2024-04-30T09:30:00,2024-04-29T22:38:11,12.67,0.0,1
SHP-004688,ORD-004688,CR-EXP,LN-011,2024-09-13T01:46:00,2024-09-14T20:54:14,22.95,11.29,0
SHP-004689,ORD-004689,CR-REG,LN-008,2024-03-11T23:19:00,2024-03-14T16:40:43,17.19,14.53,0
SHP-004690,ORD-004690,CR-EXP,LN-016,2025-11-11T01:56:00,2025-11-12T05:58:51,26.86,9.09,0
SHP-004691,ORD-004691,CR-ECO,LN-011,2024-07-18T16:14:00,2024-07-18T03:10:18,11.12,0.0,1
SHP-004692,ORD-004692,CR-ECO,LN-011,2025-02-25T12:36:00,2025-02-23T07:47:40,7.26,0.0,1
SHP-004693,ORD-004693,CR-REG,LN-025,2025-12-15T18:25:00,2025-12-14T10:29:24,14.66,0.0,1
SHP-004694,ORD-004694,CR-EXP,LN-008,2025-10-08T20:53:00,2025-10-13T06:04:36,25.78,20.34,0
SHP-004695,ORD-004695,CR-REG,LN-017,2025-11-24T14:06:00,2025-11-26T21:52:41,16.45,13.13,0
SHP-004696,ORD-004696,CR-REG,LN-015,2024-03-12T00:14:00,2024-03-11T16:56:56,14.06,0.0,1
SHP-004697,ORD-004697,CR-ECO,LN-020,2025-05-02T21:47:00,2025-04-30T15:48:51,9.21,0.0,1
SHP-004698,ORD-004698,CR-STD,LN-007,2025-10-27T21:32:00,2025-10-25T07:16:58,14.53,0.0,1
SHP-004699,ORD-004699,CR-ECO,LN-006,2026-01-07T03:35:00,2026-01-06T05:57:53,9.23,0.0,1
SHP-004700,ORD-004700,CR-STD,LN-011,2024-06-13T17:57:00,2024-06-13T02:07:02,16.58,0.0,1
SHP-004701,ORD-004701,CR-REG,LN-006,2024-04-10T20:54:00,2024-04-11T02:25:54,16.68,5.81,0
SHP-004702,ORD-004702,CR-EXP,LN-013,2025-01-16T20:01:00,2025-01-17T13:08:18,20.64,7.5,0
SHP-004703,ORD-004703,CR-ECO,LN-009,2024-07-12T01:06:00,2024-07-14T20:38:24,9.14,14.85,0
SHP-004704,ORD-004704,CR-STD,LN-012,2025-09-05T09:41:00,2025-09-06T10:03:22,14.97,8.55,0
SHP-004705,ORD-004705,CR-REG,LN-004,2024-04-06T02:27:00,2024-04-07T00:25:15,18.9,8.2,0
SHP-004706,ORD-004706,CR-ECO,LN-022,2024-11-02T00:33:00,2024-11-02T01:25:30,11.8,5.13,0
SHP-004707,ORD-004707,CR-ECO,LN-017,2025-08-13T23:39:00,2025-08-14T21:21:17,10.15,8.17,0
SHP-004708,ORD-004708,CR-ECO,LN-007,2024-02-20T19:01:00,2024-02-15T15:19:59,9.0,0.0,1
SHP-004709,ORD-004709,CR-REG,LN-019,2025-10-14T09:41:00,2025-10-12T04:14:59,12.83,0.0,1
SHP-004710,ORD-004710,CR-REG,LN-008,2024-04-29T21:28:00,2024-05-04T14:02:05,15.14,21.42,0
SHP-004711,ORD-004711,CR-STD,LN-008,2025-10-08T17:49:00,2025-10-12T07:08:18,13.77,17.44,0
SHP-004712,ORD-004712,CR-EXP,LN-011,2025-09-25T04:59:00,2025-09-25T22:27:32,23.44,7.55,0
SHP-004713,ORD-004713,CR-EXP,LN-002,2024-03-04T00:25:00,2024-03-09T06:54:27,27.92,23.45,0
SHP-004714,ORD-004714,CR-ECO,LN-021,2024-11-24T09:12:00,2024-11-27T05:24:47,13.13,14.95,0
SHP-004715,ORD-004715,CR-EXP,LN-004,2024-12-26T19:24:00,2024-12-29T18:04:38,27.31,15.31,0
SHP-004716,ORD-004716,CR-EXP,LN-016,2024-09-14T01:42:00,2024-09-16T01:23:18,25.45,11.95,0
SHP-004717,ORD-004717,CR-ECO,LN-009,2024-07-20T14:42:00,2024-07-23T22:56:21,13.22,16.7,0
SHP-004718,ORD-004718,CR-REG,LN-009,2024-07-18T12:32:00,2024-07-19T10:04:54,16.21,8.14,0
SHP-004719,ORD-004719,CR-EXP,LN-002,2025-10-29T18:16:00,2025-11-03T09:19:02,25.25,21.19,0
SHP-004720,ORD-004720,CR-STD,LN-021,2025-10-14T11:16:00,2025-10-14T16:10:27,15.68,5.72,0
SHP-004721,ORD-004721,CR-ECO,LN-017,2024-08-11T04:26:00,2024-08-11T22:04:51,11.25,7.57,0
SHP-004722,ORD-004722,CR-EXP,LN-019,2024-06-08T02:09:00,2024-06-08T02:35:45,22.86,5.07,0
SHP-004723,ORD-004723,CR-REG,LN-005,2025-05-11T04:27:00,2025-05-11T16:02:52,17.08,6.69,0
SHP-004724,ORD-004724,CR-ECO,LN-019,2024-09-16T10:47:00,2024-09-10T23:11:43,7.64,0.0,1
SHP-004725,ORD-004725,CR-REG,LN-011,2024-12-19T15:13:00,2024-12-20T03:15:13,17.38,6.76,0
SHP-004726,ORD-004726,CR-ECO,LN-014,2024-06-28T09:42:00,2024-06-27T21:28:24,9.69,0.0,1
SHP-004727,ORD-004727,CR-ECO,LN-014,2025-02-11T01:48:00,2025-02-09T01:08:28,9.45,0.0,1
SHP-004728,ORD-004728,CR-STD,LN-004,2024-12-22T04:55:00,2024-12-24T09:22:51,12.57,12.65,0
SHP-004729,ORD-004729,CR-ECO,LN-014,2024-01-29T14:58:00,2024-01-26T20:14:04,10.93,0.0,1
SHP-004730,ORD-004730,CR-STD,LN-002,2024-05-26T15:13:00,2024-05-29T16:14:43,14.17,15.65,0
SHP-004731,ORD-004731,CR-EXP,LN-004,2024-10-25T16:25:00,2024-10-27T03:58:04,25.53,10.18,0
SHP-004732,ORD-004732,CR-STD,LN-001,2024-08-21T16:00:00,2024-08-18T10:28:16,15.58,0.0,1
SHP-004733,ORD-004733,CR-REG,LN-012,2024-05-13T05:04:00,2024-05-19T01:07:31,17.62,25.43,0
SHP-004734,ORD-004734,CR-STD,LN-009,2024-01-26T22:36:00,2024-01-29T09:54:25,12.92,13.65,0
SHP-004735,ORD-004735,CR-STD,LN-012,2024-05-28T12:06:00,2024-05-30T13:11:15,14.46,12.16,0
SHP-004736,ORD-004736,CR-STD,LN-003,2024-02-25T12:13:00,2024-02-27T08:31:38,18.16,11.46,0
SHP-004737,ORD-004737,CR-REG,LN-025,2024-11-20T07:24:00,2024-11-18T16:08:07,12.11,0.0,1
SHP-004738,ORD-004738,CR-STD,LN-006,2025-07-11T05:55:00,2025-07-09T14:21:13,12.54,0.0,1
SHP-004739,ORD-004739,CR-STD,LN-011,2025-05-01T17:03:00,2025-05-01T02:39:19,12.07,0.0,1
SHP-004740,ORD-004740,CR-EXP,LN-010,2024-03-08T15:52:00,2024-03-13T00:08:13,28.39,20.21,0
SHP-004741,ORD-004741,CR-STD,LN-016,2025-08-16T18:34:00,2025-08-17T02:11:07,16.74,6.11,0
SHP-004742,ORD-004742,CR-ECO,LN-002,2024-03-20T23:33:00,2024-03-23T14:57:57,11.14,14.25,0
SHP-004743,ORD-004743,CR-REG,LN-001,2025-12-30T10:01:00,2025-12-29T04:16:21,14.33,0.0,1
SHP-004744,ORD-004744,CR-REG,LN-017,2024-09-22T10:04:00,2024-09-24T02:54:11,14.53,10.96,0
SHP-004745,ORD-004745,CR-STD,LN-001,2024-05-11T15:26:00,2024-05-09T14:05:23,11.43,0.0,1
SHP-004746,ORD-004746,CR-STD,LN-018,2025-08-06T01:04:00,2025-08-08T15:59:43,14.56,14.18,0
SHP-004747,ORD-004747,,LN-024,2024-04-28T12:11:00,2024-04-28T22:22:20,18.11,6.49,0
SHP-004748,ORD-004748,CR-REG,LN-024,2024-11-06T06:04:00,2024-11-07T03:06:03,16.56,8.07,0
SHP-004749,ORD-004749,CR-EXP,LN-011,2025-04-04T15:23:00,2025-04-05T21:26:21,21.38,9.38,0
SHP-004750,ORD-004750,CR-REG,LN-012,2025-09-18T06:38:00,2025-09-21T01:29:44,20.48,14.75,0
SHP-004751,ORD-004751,CR-EXP,LN-017,2024-01-09T02:51:00,2024-01-11T09:14:24,23.36,12.93,0
SHP-004752,ORD-004752,CR-EXP,LN-002,2024-10-01T08:54:00,2024-10-05T06:55:52,25.49,18.71,0
SHP-004753,ORD-004753,CR-EXP,LN-015,2024-07-29T11:25:00,2024-07-31T16:55:11,22.9,12.8,0
SHP-004754,ORD-004754,CR-REG,LN-012,2024-09-18T08:22:00,2024-09-25T06:56:17,19.66,29.29,0
SHP-004755,ORD-004755,CR-REG,LN-012,2025-06-22T14:01:00,2025-06-26T19:05:31,20.02,19.74,0
SHP-004756,ORD-004756,CR-STD,LN-024,2025-06-07T23:34:00,2025-06-07T18:09:00,17.1,0.0,1
SHP-004757,ORD-004757,CR-STD,LN-011,2024-04-16T21:10:00,2024-04-16T16:37:42,11.84,0.0,1
SHP-004758,ORD-004758,CR-EXP,LN-022,2024-02-27T07:34:00,2024-02-28T00:02:14,24.3,7.4,0
SHP-004759,ORD-004759,CR-STD,LN-025,2025-03-29T11:17:00,2025-03-26T21:46:53,15.21,0.0,1
SHP-004760,ORD-004760,CR-EXP,LN-019,2024-11-09T01:56:00,2024-11-08T22:01:01,23.29,0.0,1
SHP-004761,ORD-004761,CR-REG,LN-020,2025-12-11T06:28:00,2025-12-11T00:58:09,15.95,0.0,1
SHP-004762,ORD-004762,CR-ECO,LN-021,2025-09-02T23:43:00,2025-09-06T06:07:22,12.04,16.43,0
SHP-004763,ORD-004763,CR-STD,LN-021,2024-04-04T14:54:00,2024-04-07T10:15:22,13.53,14.82,0
SHP-004764,ORD-004764,CR-EXP,LN-001,2025-07-28T01:53:00,2025-07-27T20:33:21,20.23,0.0,1
SHP-004765,ORD-004765,CR-EXP,LN-023,2025-04-17T05:55:00,2025-04-18T17:48:58,23.89,10.24,0
SHP-004766,ORD-004766,CR-ECO,LN-013,2024-03-21T23:07:00,2024-03-19T03:25:02,7.77,0.0,1
SHP-004767,ORD-004767,CR-ECO,LN-001,2024-10-23T15:08:00,2024-10-18T11:47:20,10.07,0.0,1
SHP-004768,ORD-004768,CR-STD,LN-004,2025-07-15T18:23:00,2025-07-17T17:30:58,15.39,11.87,0
SHP-004769,ORD-004769,CR-REG,LN-014,2024-01-28T10:27:00,2024-01-29T00:47:16,17.29,7.09,0
SHP-004770,ORD-004770,CR-STD,LN-004,2025-12-12T01:00:00,2025-12-15T05:48:05,15.47,16.2,0
SHP-004771,ORD-004771,CR-EXP,LN-020,2024-04-24T19:29:00,2024-04-27T10:06:34,22.65,14.13,0
SHP-004772,ORD-004772,CR-EXP,LN-007,2025-10-30T09:49:00,2025-10-30T00:54:03,19.94,0.0,1
SHP-004773,ORD-004773,CR-STD,LN-019,2024-02-09T05:37:00,2024-02-06T13:40:01,15.89,0.0,1
SHP-004774,ORD-004774,CR-EXP,LN-015,2024-07-05T12:24:00,2024-07-06T16:37:11,21.86,9.12,0
SHP-004775,ORD-004775,CR-REG,LN-003,2025-03-19T16:23:00,2025-03-21T17:01:13,19.76,12.09,0
SHP-004776,ORD-004776,CR-STD,LN-017,2024-06-20T01:12:00,2024-06-19T17:45:30,14.44,0.0,1
SHP-004777,ORD-004777,CR-REG,LN-002,2025-08-08T10:54:00,2025-08-13T06:16:13,18.56,21.82,0
SHP-004778,ORD-004778,CR-STD,LN-023,2024-02-10T15:13:00,2024-02-10T02:41:46,17.16,0.0,1
SHP-004779,ORD-004779,CR-ECO,LN-005,2024-10-27T23:47:00,2024-10-24T17:28:48,12.33,0.0,1
SHP-004780,ORD-004780,CR-ECO,LN-014,2025-03-25T19:58:00,2025-03-23T08:35:38,11.73,0.0,1
SHP-004781,ORD-004781,CR-STD,LN-015,2024-03-28T19:10:00,2024-03-28T04:24:15,12.49,0.0,1
SHP-004782,ORD-004782,CR-ECO,LN-004,2025-10-06T07:53:00,2025-10-08T02:07:05,10.24,11.16,0
SHP-004783,ORD-004783,CR-EXP,LN-011,2025-05-21T06:04:00,2025-05-22T07:24:58,24.44,8.7,0
SHP-004784,ORD-004784,CR-ECO,LN-024,2024-04-30T15:24:00,2024-05-01T18:02:31,7.31,8.89,0
SHP-004785,ORD-004785,CR-ECO,LN-001,2025-07-23T05:04:00,2025-07-18T22:12:53,5.71,0.0,1
SHP-004786,ORD-004786,CR-REG,LN-019,2024-01-26T15:41:00,2024-01-25T23:46:43,11.45,0.0,1
SHP-004787,ORD-004787,CR-REG,LN-024,2025-11-25T06:38:00,2025-11-25T19:43:24,16.38,6.91,0
SHP-004788,ORD-004788,CR-ECO,LN-001,2025-06-16T16:53:00,2025-06-12T09:25:46,9.28,0.0,1
SHP-004789,ORD-004789,CR-STD,LN-001,2025-02-24T21:24:00,2025-02-22T08:12:31,14.08,0.0,1
SHP-004790,ORD-004790,CR-EXP,LN-011,2024-09-29T18:09:00,2024-09-30T11:16:16,24.45,7.5,0
SHP-004791,ORD-004791,CR-REG,LN-022,2025-12-31T17:02:00,2026-01-02T01:01:52,14.69,9.67,0
SHP-004792,ORD-004792,CR-STD,LN-001,2025-08-28T02:04:00,2025-08-25T15:05:13,10.5,0.0,1
SHP-004793,ORD-004793,CR-REG,LN-012,2024-06-08T06:47:00,2024-06-14T02:43:06,19.55,25.41,0
SHP-004794,ORD-004794,CR-ECO,LN-009,2024-07-27T10:50:00,2024-07-31T02:44:12,12.08,17.82,0
SHP-004795,ORD-004795,CR-REG,LN-020,2024-04-23T11:54:00,2024-04-25T01:16:42,13.91,10.45,0
SHP-004796,ORD-004796,CR-REG,LN-005,2025-07-07T17:38:00,2025-07-08T06:59:44,17.99,6.95,0
SHP-004797,ORD-004797,CR-ECO,LN-008,2024-06-19T10:31:00,2024-06-24T16:47:21,12.68,23.41,0
SHP-004798,ORD-004798,CR-ECO,LN-024,2025-04-09T18:56:00,2025-04-09T15:26:46,9.22,0.0,1
SHP-004799,ORD-004799,CR-EXP,LN-012,2025-04-05T22:03:00,2025-04-09T04:53:43,24.34,16.5,0
SHP-004800,ORD-004800,CR-EXP,LN-009,2024-12-02T12:15:00,2024-12-05T02:28:23,23.35,14.07,0
SHP-004801,ORD-004801,CR-ECO,LN-013,2024-10-10T05:23:00,2024-10-05T09:32:37,5.88,0.0,1
SHP-004802,ORD-004802,CR-STD,LN-014,2025-07-03T03:16:00,2025-07-02T16:52:25,17.32,0.0,1
SHP-004803,ORD-004803,CR-REG,LN-021,2024-07-08T12:26:00,2024-07-09T13:14:28,16.76,8.62,0
SHP-004804,ORD-004804,CR-EXP,LN-012,2024-10-22T21:37:00,2024-10-28T18:06:23,27.36,25.49,0
SHP-004805,ORD-004805,CR-REG,LN-020,2024-02-07T14:43:00,2024-02-08T13:34:23,15.56,8.33,0
SHP-004806,ORD-004806,CR-EXP,LN-016,2025-02-03T18:02:00,2025-02-06T03:58:48,25.64,13.45,0
SHP-004807,ORD-004807,CR-ECO,LN-024,2024-07-10T14:57:00,2024-07-09T00:52:00,12.67,0.0,1
SHP-004808,ORD-004808,CR-STD,LN-013,2025-08-01T23:40:00,2025-07-30T11:00:26,12.3,0.0,1
SHP-004809,ORD-004809,CR-STD,LN-025,2024-07-22T08:00:00,2024-07-20T00:06:48,13.66,0.0,1
SHP-004810,ORD-004810,CR-REG,LN-018,2025-11-27T03:57:00,2025-11-30T02:08:31,17.73,15.24,0
SHP-004811,ORD-004811,CR-REG,LN-009,2024-01-23T04:10:00,2024-01-25T01:44:27,18.04,11.65,0
SHP-004812,ORD-004812,CR-STD,LN-001,2024-09-17T09:20:00,2024-09-15T01:53:40,11.48,0.0,1
SHP-004813,ORD-004813,CR-ECO,LN-015,2024-09-12T19:20:00,2024-09-12T20:51:37,12.54,5.22,0
SHP-004814,ORD-004814,CR-EXP,LN-022,2025-12-18T13:50:00,2025-12-19T18:30:07,25.58,9.18,0
SHP-004815,ORD-004815,CR-EXP,LN-024,2024-10-29T05:05:00,2024-10-30T16:16:32,25.65,10.13,0
SHP-004816,ORD-004816,CR-STD,LN-006,2024-03-08T14:48:00,2024-03-07T11:08:30,16.68,0.0,1
SHP-004817,ORD-004817,CR-STD,LN-015,2024-01-30T11:32:00,2024-01-30T10:55:04,15.37,0.0,1
SHP-004818,ORD-004818,CR-STD,LN-019,2024-10-20T07:42:00,2024-10-17T16:36:07,14.95,0.0,1
SHP-004819,ORD-004819,CR-STD,LN-015,2025-04-27T23:46:00,2025-04-27T18:36:04,13.25,0.0,1
SHP-004820,ORD-004820,CR-EXP,LN-008,2024-05-14T22:03:00,2024-05-18T15:59:09,27.53,18.12,0
SHP-004821,ORD-004821,CR-ECO,LN-009,2024-03-16T06:21:00,2024-03-16T09:19:44,8.8,5.43,0
SHP-004822,ORD-004822,CR-EXP,LN-016,2024-09-01T15:01:00,2024-09-03T02:10:31,24.45,10.13,0
SHP-004823,ORD-004823,CR-STD,LN-012,2025-11-27T22:25:00,2025-12-03T04:38:15,18.16,23.41,0
SHP-004824,ORD-004824,CR-REG,LN-002,2024-07-12T15:27:00,2024-07-18T04:24:31,19.05,24.39,0
SHP-004825,ORD-004825,CR-ECO,LN-001,2024-06-09T23:05:00,2024-06-04T06:25:18,10.91,0.0,1
SHP-004826,ORD-004826,CR-EXP,LN-004,2024-03-05T00:27:00,2024-03-07T16:11:04,26.89,14.29,0
SHP-004827,ORD-004827,CR-EXP,LN-018,2024-08-25T07:59:00,2024-08-27T04:29:49,22.81,11.49,0
SHP-004828,ORD-004828,CR-EXP,LN-023,2025-01-10T17:29:00,2025-01-11T16:36:42,24.98,8.37,0
SHP-004829,ORD-004829,CR-REG,LN-024,2025-01-12T11:42:00,2025-01-12T22:43:09,17.53,6.61,0
SHP-004830,ORD-004830,CR-STD,LN-012,2025-05-25T02:51:00,2025-05-28T05:55:44,17.05,15.95,0
SHP-004831,ORD-004831,CR-STD,LN-007,2025-05-06T23:59:00,2025-05-03T18:40:27,9.93,0.0,1
SHP-004832,ORD-004832,CR-EXP,LN-018,2024-09-21T15:57:00,2024-09-24T06:55:01,25.05,14.18,0
SHP-004833,ORD-004833,CR-EXP,LN-002,2025-12-24T13:54:00,2025-12-26T19:50:05,24.68,12.87,0
SHP-004834,ORD-004834,CR-EXP,LN-004,2025-12-28T06:52:00,2025-12-30T00:29:50,27.8,11.07,0
