event_id,shipment_id,stage,event_ts
EVT-0027837,SHP-004640,PACKED,2024-11-11T15:41:38
EVT-0027838,SHP-004640,SHIPPED,2024-11-12T01:18:47
EVT-0027839,SHP-004640,IN_TRANSIT,2024-11-12T04:37:10
EVT-0027840,SHP-004640,DELIVERED,2024-11-16T04:11:35
EVT-0027841,SHP-004641,ORDERED,2024-06-12T19:42:00
EVT-0027842,SHP-004641,PICKED,2024-06-13T02:57:23
EVT-0027843,SHP-004641,PACKED,2024-06-13T09:53:56
EVT-0027844,SHP-004641,SHIPPED,2024-06-13T19:47:23
EVT-0027845,SHP-004641,IN_TRANSIT,2024-06-13T23:31:30
EVT-0027846,SHP-004641,DELIVERED,2024-06-26T14:12:04
EVT-0027847,SHP-004642,ORDERED,2025-07-09T20:13:00
EVT-0027848,SHP-004642,PICKED,2025-07-10T11:45:57
EVT-0027849,SHP-004642,PACKED,2025-07-10T18:44:04
EVT-0027850,SHP-004642,SHIPPED,2025-07-11T06:09:24
EVT-0027851,SHP-004642,IN_TRANSIT,2025-07-11T10:04:35
EVT-0027852,SHP-004642,DELIVERED,2025-07-14T11:35:13
EVT-0027853,SHP-004643,ORDERED,2025-04-06T13:27:00
EVT-0027854,SHP-004643,PICKED,2025-04-06T23:56:23
EVT-0027855,SHP-004643,PACKED,2025-04-07T10:25:32
EVT-0027856,SHP-004643,SHIPPED,2025-04-07T21:23:22
EVT-0027857,SHP-004643,IN_TRANSIT,2025-04-08T00:09:43
EVT-0027858,SHP-004643,DELIVERED,2025-04-10T00:05:37
EVT-0027859,SHP-004644,ORDERED,2025-05-13T05:15:00
EVT-0027860,SHP-004644,PICKED,2025-05-13T09:07:09
EVT-0027861,SHP-004644,PACKED,2025-05-13T10:55:49
EVT-0027862,SHP-004644,SHIPPED,2025-05-13T15:19:11
EVT-0027863,SHP-004644,IN_TRANSIT,2025-05-13T18:18:34
EVT-0027864,SHP-004644,DELIVERED,2025-05-15T02:04:29
EVT-0027865,SHP-004645,ORDERED,2024-11-29T00:10:00
EVT-0027866,SHP-004645,PICKED,2024-11-29T15:52:34
EVT-0027867,SHP-004645,PACKED,2024-11-29T21:23:40
EVT-0027868,SHP-004645,SHIPPED,2024-11-30T05:21:40
EVT-0027869,SHP-004645,IN_TRANSIT,2024-11-30T08:07:59
EVT-0027870,SHP-004645,DELIVERED,2024-12-03T19:54:55
EVT-0027871,SHP-004646,ORDERED,2025-10-28T00:32:00
EVT-0027872,SHP-004646,PICKED,2025-10-28T02:38:26
EVT-0027873,SHP-004646,PACKED,2025-10-28T06:40:38
EVT-0027874,SHP-004646,SHIPPED,2025-10-28T13:30:54
EVT-0027875,SHP-004646,IN_TRANSIT,2025-10-28T16:38:58
EVT-0027876,SHP-004646,DELIVERED,2025-11-01T23:53:48
EVT-0027877,SHP-004647,ORDERED,2024-07-23T21:56:00
EVT-0027878,SHP-004647,PICKED,2024-07-24T02:49:12
EVT-0027879,SHP-004647,PACKED,2024-07-24T06:48:00
EVT-0027880,SHP-004647,SHIPPED,2024-07-24T16:22:30
EVT-0027881,SHP-004647,IN_TRANSIT,2024-07-24T18:13:27
EVT-0027882,SHP-004647,DELIVERED,2024-07-25T18:42:00
EVT-0027883,SHP-004648,ORDERED,2024-07-12T21:02:00
EVT-0027884,SHP-004648,PICKED,2024-07-13T00:25:11
EVT-0027885,SHP-004648,PACKED,2024-07-13T02:49:59
EVT-0027886,SHP-004648,SHIPPED,2024-07-13T12:44:14
EVT-0027887,SHP-004648,IN_TRANSIT,2024-07-13T15:02:44
EVT-0027888,SHP-004648,DELIVERED,2024-07-19T15:23:06
EVT-0027889,SHP-004649,ORDERED,2025-08-16T01:21:00
EVT-0027890,SHP-004649,PICKED,2025-08-16T03:27:52
EVT-0027891,SHP-004649,PACKED,2025-08-16T06:07:15
EVT-0027892,SHP-004649,SHIPPED,2025-08-16T17:45:17
EVT-0027893,SHP-004649,IN_TRANSIT,2025-08-16T20:23:11
EVT-0027894,SHP-004649,DELIVERED,2025-08-25T19:50:52
EVT-0027895,SHP-004650,ORDERED,2025-07-27T02:05:00
EVT-0027896,SHP-004650,PICKED,2025-07-27T09:41:20
EVT-0027897,SHP-004650,PACKED,2025-07-27T14:11:13
EVT-0027898,SHP-004650,SHIPPED,2025-07-28T00:50:09
EVT-0027899,SHP-004650,IN_TRANSIT,2025-07-28T03:50:41
EVT-0027900,SHP-004650,DELIVERED,2025-07-28T23:31:18
EVT-0027901,SHP-004651,ORDERED,2024-08-01T07:30:00
EVT-0027902,SHP-004651,PICKED,2024-08-01T10:32:00
EVT-0027903,SHP-004651,PACKED,2024-08-01T13:03:14
EVT-0027904,SHP-004651,SHIPPED,2024-08-01T22:49:36
EVT-0027905,SHP-004651,IN_TRANSIT,2024-08-02T01:21:50
EVT-0027906,SHP-004651,DELIVERED,2024-08-04T23:30:29
EVT-0027907,SHP-004652,ORDERED,2024-01-05T04:01:00
EVT-0027908,SHP-004652,PICKED,2024-01-05T07:45:22
EVT-0027909,SHP-004652,PACKED,2024-01-05T11:53:02
EVT-0027910,SHP-004652,SHIPPED,2024-01-05T19:55:39
EVT-0027911,SHP-004652,IN_TRANSIT,2024-01-05T21:44:29
EVT-0027912,SHP-004652,DELIVERED,2024-01-07T01:08:46
EVT-0027913,SHP-004653,ORDERED,2024-04-29T20:04:00
EVT-0027914,SHP-004653,PICKED,2024-04-29T23:10:18
EVT-0027915,SHP-004653,PACKED,2024-04-30T00:47:10
EVT-0027916,SHP-004653,SHIPPED,2024-04-30T02:49:01
EVT-0027917,SHP-004653,IN_TRANSIT,2024-04-30T03:53:03
EVT-0027918,SHP-004653,DELIVERED,2024-05-02T09:55:20
EVT-0027919,SHP-004654,ORDERED,2025-12-25T23:29:00
EVT-0027920,SHP-004654,PICKED,2025-12-26T08:26:57
EVT-0027921,SHP-004654,PACKED,2025-12-26T10:37:30
EVT-0027922,SHP-004654,SHIPPED,2025-12-26T12:53:36
EVT-0027923,SHP-004654,IN_TRANSIT,2025-12-26T14:37:23
EVT-0027924,SHP-004654,DELIVERED,2025-12-29T01:13:40
EVT-0027925,SHP-004655,ORDERED,2025-06-28T08:58:00
EVT-0027926,SHP-004655,PICKED,2025-06-28T16:43:27
EVT-0027927,SHP-004655,PACKED,2025-06-28T21:32:42
EVT-0027928,SHP-004655,SHIPPED,2025-06-29T06:46:43
EVT-0027929,SHP-004655,IN_TRANSIT,2025-06-29T08:42:22
EVT-0027930,SHP-004655,DELIVERED,2025-07-01T13:01:42
EVT-0027931,SHP-004656,ORDERED,2025-02-02T19:02:00
EVT-0027932,SHP-004656,PICKED,2025-02-02T22:12:48
EVT-0027933,SHP-004656,PACKED,2025-02-03T01:18:01
EVT-0027934,SHP-004656,SHIPPED,2025-02-03T11:26:33
EVT-0027935,SHP-004656,IN_TRANSIT,2025-02-03T14:38:21
EVT-0027936,SHP-004656,DELIVERED,2025-02-06T20:43:17
EVT-0027937,SHP-004657,ORDERED,2024-02-01T08:29:00
EVT-0027938,SHP-004657,PICKED,2024-02-01T16:01:09
EVT-0027939,SHP-004657,PACKED,2024-02-01T18:18:08
EVT-0027940,SHP-004657,SHIPPED,2024-02-02T06:15:29
EVT-0027941,SHP-004657,IN_TRANSIT,2024-02-02T09:26:01
EVT-0027942,SHP-004657,DELIVERED,2024-02-09T10:22:36
EVT-0027943,SHP-004658,ORDERED,2025-05-03T17:56:00
EVT-0027944,SHP-004658,PICKED,2025-05-04T00:52:14
EVT-0027945,SHP-004658,PACKED,2025-05-04T05:36:37
EVT-0027946,SHP-004658,SHIPPED,2025-05-04T14:15:39
EVT-0027947,SHP-004658,IN_TRANSIT,2025-05-04T16:36:04
EVT-0027948,SHP-004658,DELIVERED,2025-05-11T10:57:29
EVT-0027949,SHP-004659,ORDERED,2024-08-26T10:18:00
EVT-0027950,SHP-004659,PICKED,2024-08-26T16:26:53
EVT-0027951,SHP-004659,PACKED,2024-08-26T18:45:11
EVT-0027952,SHP-004659,SHIPPED,2024-08-27T03:47:44
EVT-0027953,SHP-004659,IN_TRANSIT,2024-08-27T07:32:15
EVT-0027954,SHP-004659,DELIVERED,2024-09-02T23:56:06
EVT-0027955,SHP-004660,ORDERED,2024-11-01T18:36:00
EVT-0027956,SHP-004660,PICKED,2024-11-02T00:42:50
EVT-0027957,SHP-004660,PACKED,2024-11-02T06:05:54
EVT-0027958,SHP-004660,SHIPPED,2024-11-02T13:29:10
EVT-0027959,SHP-004660,IN_TRANSIT,2024-11-02T16:59:32
EVT-0027960,SHP-004660,DELIVERED,2024-11-13T19:27:10
EVT-0027961,SHP-004661,ORDERED,2024-08-28T00:24:00
EVT-0027962,SHP-004661,PICKED,2024-08-28T02:57:43
EVT-0027963,SHP-004661,PACKED,2024-08-28T07:14:03
EVT-0027964,SHP-004661,SHIPPED,2024-08-28T10:07:05
EVT-0027965,SHP-004661,IN_TRANSIT,2024-08-28T13:41:37
EVT-0027966,SHP-004661,DELIVERED,2024-09-10T03:46:34
EVT-0027967,SHP-004662,ORDERED,2025-03-25T23:57:00
EVT-0027968,SHP-004662,PICKED,2025-03-26T06:16:18
EVT-0027969,SHP-004662,PACKED,2025-03-26T07:36:13
EVT-0027970,SHP-004662,SHIPPED,2025-03-26T16:00:06
EVT-0027971,SHP-004662,IN_TRANSIT,2025-03-26T17:58:48
EVT-0027972,SHP-004662,DELIVERED,2025-03-28T03:56:53
EVT-0027973,SHP-004663,ORDERED,2024-11-07T18:18:00
EVT-0027974,SHP-004663,PICKED,2024-11-08T02:00:32
EVT-0027975,SHP-004663,PACKED,2024-11-08T06:43:14
EVT-0027976,SHP-004663,SHIPPED,2024-11-08T12:36:43
EVT-0027977,SHP-004663,IN_TRANSIT,2024-11-08T15:19:27
EVT-0027978,SHP-004663,DELIVERED,2024-11-14T13:57:22
EVT-0027979,SHP-004664,ORDERED,2024-02-05T16:25:00
EVT-0027980,SHP-004664,PICKED,2024-02-06T04:30:48
EVT-0027981,SHP-004664,PACKED,2024-02-06T08:35:34
EVT-0027982,SHP-004664,SHIPPED,2024-02-06T13:42:30
EVT-0027983,SHP-004664,IN_TRANSIT,2024-02-06T15:59:03
EVT-0027984,SHP-004664,DELIVERED,2024-02-08T05:54:55
EVT-0027985,SHP-004665,ORDERED,2025-03-07T21:05:00
EVT-0027986,SHP-004665,PICKED,2025-03-08T00:54:38
EVT-0027987,SHP-004665,PACKED,2025-03-08T05:21:06
EVT-0027988,SHP-004665,SHIPPED,2025-03-08T12:31:42
EVT-0027989,SHP-004665,IN_TRANSIT,2025-03-08T16:06:56
EVT-0027990,SHP-004665,DELIVERED,2025-03-11T11:40:30
EVT-0027991,SHP-004666,ORDERED,2024-10-11T09:14:00
EVT-0027992,SHP-004666,PICKED,2024-10-11T11:38:55
EVT-0027993,SHP-004666,PACKED,2024-10-11T15:05:57
EVT-0027994,SHP-004666,SHIPPED,2024-10-12T00:17:11
EVT-0027995,SHP-004666,IN_TRANSIT,2024-10-12T03:55:45
EVT-0027996,SHP-004666,DELIVERED,2024-10-16T23:56:20
EVT-0027997,SHP-004667,ORDERED,2025-07-16T21:08:00
EVT-0027998,SHP-004667,PICKED,2025-07-17T06:54:42
EVT-0027999,SHP-004667,PACKED,2025-07-17T11:17:21
EVT-0028000,SHP-004667,SHIPPED,2025-07-17T18:34:09
EVT-0028001,SHP-004667,IN_TRANSIT,2025-07-17T21:09:07
EVT-0028002,SHP-004667,DELIVERED,2025-07-18T16:03:03
EVT-0028003,SHP-004668,ORDERED,2024-09-14T22:30:00
EVT-0028004,SHP-004668,PICKED,2024-09-15T05:59:09
EVT-0028005,SHP-004668,PACKED,2024-09-15T11:18:56
EVT-0028006,SHP-004668,SHIPPED,2024-09-15T16:56:04
EVT-0028007,SHP-004668,IN_TRANSIT,2024-09-15T19:42:38
EVT-0028008,SHP-004668,DELIVERED,2024-09-17T08:21:42
EVT-0028009,SHP-004669,ORDERED,2025-12-08T17:54:00
EVT-0028010,SHP-004669,PICKED,2025-12-08T23:17:09
EVT-0028011,SHP-004669,PACKED,2025-12-09T02:11:45
EVT-0028012,SHP-004669,SHIPPED,2025-12-09T06:17:56
EVT-0028013,SHP-004669,IN_TRANSIT,2025-12-09T09:44:23
EVT-0028014,SHP-004669,DELIVERED,2025-12-16T00:20:45
EVT-0028015,SHP-004670,ORDERED,2025-03-24T01:07:00
EVT-0028016,SHP-004670,PICKED,2025-03-24T14:50:07
EVT-0028017,SHP-004670,PACKED,2025-03-24T22:40:39
EVT-0028018,SHP-004670,SHIPPED,2025-03-25T02:25:02
EVT-0028019,SHP-004670,IN_TRANSIT,2025-03-25T03:51:19
EVT-0028020,SHP-004670,DELIVERED,2025-04-03T04:59:09
EVT-0028021,SHP-004671,ORDERED,2025-12-11T09:55:00
EVT-0028022,SHP-004671,PICKED,2025-12-11T18:48:36
EVT-0028023,SHP-004671,PACKED,2025-12-11T23:12:38
EVT-0028024,SHP-004671,SHIPPED,2025-12-12T01:58:45
EVT-0028025,SHP-004671,IN_TRANSIT,2025-12-12T04:16:43
EVT-0028026,SHP-004671,DELIVERED,2025-12-15T13:14:45
EVT-0028027,SHP-004672,ORDERED,2025-07-28T23:08:00
EVT-0028028,SHP-004672,PICKED,2025-07-29T08:44:29
EVT-0028029,SHP-004672,PACKED,2025-07-29T14:27:45
EVT-0028030,SHP-004672,SHIPPED,2025-07-30T00:52:14
EVT-0028031,SHP-004672,IN_TRANSIT,2025-07-30T04:11:38
EVT-0028032,SHP-004672,DELIVERED,2025-07-31T17:18:51
EVT-0028033,SHP-004673,ORDERED,2024-06-14T00:47:00
EVT-0028034,SHP-004673,PICKED,2024-06-14T05:49:10
EVT-0028035,SHP-004673,PACKED,2024-06-14T08:03:21
EVT-0028036,SHP-004673,SHIPPED,2024-06-14T12:30:52
EVT-0028037,SHP-004673,IN_TRANSIT,2024-06-14T14:22:47
EVT-0028038,SHP-004673,DELIVERED,2024-06-17T17:52:35
EVT-0028039,SHP-004674,ORDERED,2025-04-19T07:27:00
EVT-0028040,SHP-004674,PICKED,2025-04-19T22:53:49
EVT-0028041,SHP-004674,PACKED,2025-04-20T05:35:20
EVT-0028042,SHP-004674,SHIPPED,2025-04-20T17:32:22
EVT-0028043,SHP-004674,IN_TRANSIT,2025-04-20T20:30:55
EVT-0028044,SHP-004674,DELIVERED,2025-04-27T00:50:25
EVT-0028045,SHP-004675,ORDERED,2025-07-03T19:05:00
EVT-0028046,SHP-004675,PICKED,2025-07-04T00:08:48
EVT-0028047,SHP-004675,PACKED,2025-07-04T05:23:25
EVT-0028048,SHP-004675,SHIPPED,2025-07-04T09:08:32
EVT-0028049,SHP-004675,IN_TRANSIT,2025-07-04T12:29:00
EVT-0028050,SHP-004675,DELIVERED,2025-07-09T20:32:29
EVT-0028051,SHP-004676,ORDERED,2025-04-16T20:27:00
EVT-0028052,SHP-004676,PICKED,2025-04-17T02:12:20
EVT-0028053,SHP-004676,PACKED,2025-04-17T06:06:35
EVT-0028054,SHP-004676,SHIPPED,2025-04-17T17:21:57
EVT-0028055,SHP-004676,IN_TRANSIT,2025-04-17T19:38:20
EVT-0028056,SHP-004676,DELIVERED,2025-04-20T00:37:31
EVT-0028057,SHP-004677,ORDERED,2024-04-04T00:49:00
EVT-0028058,SHP-004677,PICKED,2024-04-04T05:39:14
EVT-0028059,SHP-004677,PACKED,2024-04-04T09:18:50
EVT-0028060,SHP-004677,SHIPPED,2024-04-04T12:05:41
EVT-0028061,SHP-004677,IN_TRANSIT,2024-04-04T14:46:26
EVT-0028062,SHP-004677,DELIVERED,2024-04-06T04:46:23
EVT-0028063,SHP-004678,ORDERED,2025-01-13T00:21:00
EVT-0028064,SHP-004678,PICKED,2025-01-13T08:08:03
EVT-0028065,SHP-004678,PACKED,2025-01-13T11:08:19
EVT-0028066,SHP-004678,SHIPPED,2025-01-13T18:17:45
EVT-0028067,SHP-004678,IN_TRANSIT,2025-01-13T19:49:13
EVT-0028068,SHP-004678,DELIVERED,2025-01-15T20:03:11
EVT-0028069,SHP-004679,ORDERED,2024-11-11T17:21:00
EVT-0028070,SHP-004679,PICKED,2024-11-11T22:07:03
EVT-0028071,SHP-004679,PACKED,2024-11-11T23:43:49
EVT-0028072,SHP-004679,SHIPPED,2024-11-12T03:49:51
EVT-0028073,SHP-004679,IN_TRANSIT,2024-11-12T06:58:14
EVT-0028074,SHP-004679,DELIVERED,2024-11-13T18:47:51
EVT-0028075,SHP-004680,ORDERED,2024-08-31T01:35:00
EVT-0028076,SHP-004680,PICKED,2024-08-31T05:58:49
EVT-0028077,SHP-004680,PACKED,2024-08-31T08:36:57
EVT-0028078,SHP-004680,SHIPPED,2024-08-31T18:43:48
EVT-0028079,SHP-004680,IN_TRANSIT,2024-08-31T21:53:45
EVT-0028080,SHP-004680,DELIVERED,2024-09-06T00:22:47
EVT-0028081,SHP-004681,ORDERED,2025-01-16T09:09:00
EVT-0028082,SHP-004681,PICKED,2025-01-16T16:03:11
EVT-0028083,SHP-004681,PACKED,2025-01-16T18:12:30
EVT-0028084,SHP-004681,SHIPPED,2025-01-17T04:31:48
EVT-0028085,SHP-004681,IN_TRANSIT,2025-01-17T08:24:40
EVT-0028086,SHP-004681,DELIVERED,2025-01-21T02:40:03
EVT-0028087,SHP-004682,ORDERED,2025-12-10T03:15:00
EVT-0028088,SHP-004682,PICKED,2025-12-10T08:37:12
EVT-0028089,SHP-004682,PACKED,2025-12-10T11:47:15
EVT-0028090,SHP-004682,SHIPPED,2025-12-10T22:23:27
EVT-0028091,SHP-004682,IN_TRANSIT,2025-12-11T01:11:46
EVT-0028092,SHP-004682,DELIVERED,2025-12-12T04:42:14
EVT-0028093,SHP-004683,ORDERED,2024-12-11T15:24:00
EVT-0028094,SHP-004683,PICKED,2024-12-11T21:06:46
EVT-0028095,SHP-004683,PACKED,2024-12-12T01:05:07
EVT-0028096,SHP-004683,SHIPPED,2024-12-12T06:22:12
EVT-0028097,SHP-004683,IN_TRANSIT,2024-12-12T07:48:26
EVT-0028098,SHP-004683,DELIVERED,2024-12-17T02:56:32
EVT-0028099,SHP-004684,ORDERED,2024-07-04T13:34:00
EVT-0028100,SHP-004684,PICKED,2024-07-05T06:25:08
EVT-0028101,SHP-004684,PACKED,2024-07-05T12:00:25
EVT-0028102,SHP-004684,SHIPPED,2024-07-05T23:20:41
EVT-0028103,SHP-004684,IN_TRANSIT,2024-07-06T01:59:26
EVT-0028104,SHP-004684,DELIVERED,2024-07-08T07:17:11
EVT-0028105,SHP-004685,ORDERED,2025-08-07T16:59:00
EVT-0028106,SHP-004685,PICKED,2025-08-08T00:36:46
EVT-0028107,SHP-004685,PACKED,2025-08-08T02:17:08
EVT-0028108,SHP-004685,SHIPPED,2025-08-08T10:11:12
EVT-0028109,SHP-004685,IN_TRANSIT,2025-08-08T13:59:21
EVT-0028110,SHP-004685,DELIVERED,2025-08-09T15:06:13
EVT-0028111,SHP-004686,ORDERED,2025-02-20T01:49:00
EVT-0028112,SHP-004686,PICKED,2025-02-20T08:07:49
EVT-0028113,SHP-004686,PACKED,2025-02-20T09:30:07
EVT-0028114,SHP-004686,SHIPPED,2025-02-20T19:04:44
EVT-0028115,SHP-004686,IN_TRANSIT,2025-02-20T21:06:41
EVT-0028116,SHP-004686,DELIVERED,2025-02-25T22:55:42
EVT-0028117,SHP-004687,ORDERED,2024-04-25T09:30:00
EVT-0028118,SHP-004687,PICKED,2024-04-25T14:02:49
EVT-0028119,SHP-004687,PACKED,2024-04-25T16:44:00
EVT-0028120,SHP-004687,SHIPPED,2024-04-26T02:17:37
EVT-0028121,SHP-004687,IN_TRANSIT,2024-04-26T05:31:26
EVT-0028122,SHP-004687,DELIVERED,2024-04-29T22:38:11
EVT-0028123,SHP-004688,ORDERED,2024-09-11T01:46:00
EVT-0028124,SHP-004688,PICKED,2024-09-11T18:39:11
EVT-0028125,SHP-004688,PACKED,2024-09-12T02:44:45
EVT-0028126,SHP-004688,SHIPPED,2024-09-12T08:31:48
EVT-0028127,SHP-004688,IN_TRANSIT,2024-09-12T09:37:04
EVT-0028128,SHP-004688,DELIVERED,2024-09-14T20:54:14
EVT-0028129,SHP-004689,ORDERED,2024-03-07T23:19:00
EVT-0028130,SHP-004689,PICKED,2024-03-08T02:19:53
EVT-0028131,SHP-004689,PACKED,2024-03-08T05:16:35
EVT-0028132,SHP-004689,SHIPPED,2024-03-08T09:06:43
EVT-0028133,SHP-004689,IN_TRANSIT,2024-03-08T12:36:33
EVT-0028134,SHP-004689,DELIVERED,2024-03-14T16:40:43
EVT-0028135,SHP-004690,ORDERED,2025-11-09T01:56:00
EVT-0028136,SHP-004690,PICKED,2025-11-09T09:16:16
EVT-0028137,SHP-004690,PACKED,2025-11-09T11:14:29
EVT-0028138,SHP-004690,SHIPPED,2025-11-09T14:16:22
EVT-0028139,SHP-004690,IN_TRANSIT,2025-11-09T15:38:09
EVT-0028140,SHP-004690,DELIVERED,2025-11-12T05:58:51
EVT-0028141,SHP-004691,ORDERED,2024-07-10T16:14:00
EVT-0028142,SHP-004691,PICKED,2024-07-11T05:31:28
EVT-0028143,SHP-004691,PACKED,2024-07-11T11:14:44
EVT-0028144,SHP-004691,SHIPPED,2024-07-11T23:06:33
EVT-0028145,SHP-004691,IN_TRANSIT,2024-07-12T01:15:49
EVT-0028146,SHP-004691,DELIVERED,2024-07-18T03:10:18
EVT-0028147,SHP-004692,ORDERED,2025-02-17T12:36:00
EVT-0028148,SHP-004692,PICKED,2025-02-17T21:34:48
EVT-0028149,SHP-004692,PACKED,2025-02-18T00:56:51
EVT-0028150,SHP-004692,SHIPPED,2025-02-18T10:35:49
EVT-0028151,SHP-004692,IN_TRANSIT,2025-02-18T11:55:15
EVT-0028152,SHP-004692,DELIVERED,2025-02-23T07:47:40
EVT-0028153,SHP-004693,ORDERED,2025-12-11T18:25:00
EVT-0028154,SHP-004693,PICKED,2025-12-12T03:11:40
EVT-0028155,SHP-004693,PACKED,2025-12-12T08:30:22
EVT-0028156,SHP-004693,SHIPPED,2025-12-12T19:19:02
EVT-0028157,SHP-004693,IN_TRANSIT,2025-12-12T22:47:09
EVT-0028158,SHP-004693,DELIVERED,2025-12-14T10:29:24
EVT-0028159,SHP-004694,ORDERED,2025-10-06T20:53:00
EVT-0028160,SHP-004694,PICKED,2025-10-07T06:12:47
EVT-0028161,SHP-004694,PACKED,2025-10-07T11:49:17
EVT-0028162,SHP-004694,SHIPPED,2025-10-07T17:12:59
EVT-0028163,SHP-004694,IN_TRANSIT,2025-10-07T18:54:30
EVT-0028164,SHP-004694,DELIVERED,2025-10-13T06:04:36
EVT-0028165,SHP-004695,ORDERED,2025-11-20T14:06:00
EVT-0028166,SHP-004695,PICKED,2025-11-20T19:32:12
EVT-0028167,SHP-004695,PACKED,2025-11-20T23:02:04
EVT-0028168,SHP-004695,SHIPPED,2025-11-21T08:46:54
EVT-0028169,SHP-004695,IN_TRANSIT,2025-11-21T10:28:16
EVT-0028170,SHP-004695,DELIVERED,2025-11-26T21:52:41
EVT-0028171,SHP-004696,ORDERED,2024-03-08T00:14:00
EVT-0028172,SHP-004696,PICKED,2024-03-08T06:19:39
EVT-0028173,SHP-004696,PACKED,2024-03-08T11:11:27
EVT-0028174,SHP-004696,SHIPPED,2024-03-08T13:34:50
EVT-0028175,SHP-004696,IN_TRANSIT,2024-03-08T15:17:08
EVT-0028176,SHP-004696,DELIVERED,2024-03-11T16:56:56
EVT-0028177,SHP-004697,ORDERED,2025-04-24T21:47:00
EVT-0028178,SHP-004697,PICKED,2025-04-25T02:44:03
EVT-0028179,SHP-004697,PACKED,2025-04-25T06:24:38
EVT-0028180,SHP-004697,SHIPPED,2025-04-25T15:50:42
EVT-0028181,SHP-004697,IN_TRANSIT,2025-04-25T16:59:01
EVT-0028182,SHP-004697,DELIVERED,2025-04-30T15:48:51
EVT-0028183,SHP-004698,ORDERED,2025-10-22T21:32:00
EVT-0028184,SHP-004698,PICKED,2025-10-23T06:13:16
EVT-0028185,SHP-004698,PACKED,2025-10-23T10:08:19
EVT-0028186,SHP-004698,SHIPPED,2025-10-23T21:24:15
EVT-0028187,SHP-004698,IN_TRANSIT,2025-10-24T00:00:56
EVT-0028188,SHP-004698,DELIVERED,2025-10-25T07:16:58
EVT-0028189,SHP-004699,ORDERED,2025-12-30T03:35:00
EVT-0028190,SHP-004699,PICKED,2025-12-30T07:23:26
EVT-0028191,SHP-004699,PACKED,2025-12-30T10:16:32
EVT-0028192,SHP-004699,SHIPPED,2025-12-30T18:54:43
EVT-0028193,SHP-004699,IN_TRANSIT,2025-12-30T21:44:39
EVT-0028194,SHP-004699,DELIVERED,2026-01-06T05:57:53
EVT-0028195,SHP-004700,ORDERED,2024-06-08T17:57:00
EVT-0028196,SHP-004700,PICKED,2024-06-08T23:41:21
EVT-0028197,SHP-004700,PACKED,2024-06-09T02:30:50
EVT-0028198,SHP-004700,SHIPPED,2024-06-09T14:07:41
EVT-0028199,SHP-004700,IN_TRANSIT,2024-06-09T15:16:45
EVT-0028200,SHP-004700,DELIVERED,2024-06-13T02:07:02
EVT-0028201,SHP-004701,ORDERED,2024-04-06T20:54:00
EVT-0028202,SHP-004701,PICKED,2024-04-07T04:18:20
EVT-0028203,SHP-004701,PACKED,2024-04-07T07:58:57
EVT-0028204,SHP-004701,SHIPPED,2024-04-07T10:00:41
EVT-0028205,SHP-004701,IN_TRANSIT,2024-04-07T11:23:02
EVT-0028206,SHP-004701,DELIVERED,2024-04-11T02:25:54
EVT-0028207,SHP-004702,ORDERED,2025-01-14T20:01:00
EVT-0028208,SHP-004702,PICKED,2025-01-15T03:33:31
EVT-0028209,SHP-004702,PACKED,2025-01-15T09:31:02
EVT-0028210,SHP-004702,SHIPPED,2025-01-15T17:04:26
EVT-0028211,SHP-004702,IN_TRANSIT,2025-01-15T18:10:46
EVT-0028212,SHP-004702,DELIVERED,2025-01-17T13:08:18
EVT-0028213,SHP-004703,ORDERED,2024-07-04T01:06:00
EVT-0028214,SHP-004703,PICKED,2024-07-04T10:19:10
EVT-0028215,SHP-004703,PACKED,2024-07-04T14:58:41
EVT-0028216,SHP-004703,SHIPPED,2024-07-05T00:58:45
EVT-0028217,SHP-004703,IN_TRANSIT,2024-07-05T02:16:12
EVT-0028218,SHP-004703,DELIVERED,2024-07-14T20:38:24
EVT-0028219,SHP-004704,ORDERED,2025-08-31T09:41:00
EVT-0028220,SHP-004704,PICKED,2025-08-31T20:01:11
EVT-0028221,SHP-004704,PACKED,2025-09-01T04:46:02
EVT-0028222,SHP-004704,SHIPPED,2025-09-01T12:25:15
EVT-0028223,SHP-004704,IN_TRANSIT,2025-09-01T15:09:35
EVT-0028224,SHP-004704,DELIVERED,2025-09-06T10:03:22
EVT-0028225,SHP-004705,ORDERED,2024-04-02T02:27:00
EVT-0028226,SHP-004705,PICKED,2024-04-02T10:05:05
EVT-0028227,SHP-004705,PACKED,2024-04-02T13:24:32
EVT-0028228,SHP-004705,SHIPPED,2024-04-02T17:45:47
EVT-0028229,SHP-004705,IN_TRANSIT,2024-04-02T20:16:58
EVT-0028230,SHP-004705,DELIVERED,2024-04-07T00:25:15
EVT-0028231,SHP-004706,ORDERED,2024-10-25T00:33:00
EVT-0028232,SHP-004706,PICKED,2024-10-25T09:58:02
EVT-0028233,SHP-004706,PACKED,2024-10-25T11:31:24
EVT-0028234,SHP-004706,SHIPPED,2024-10-25T22:37:10
EVT-0028235,SHP-004706,IN_TRANSIT,2024-10-26T00:31:35
EVT-0028236,SHP-004706,DELIVERED,2024-11-02T01:25:30
EVT-0028237,SHP-004707,ORDERED,2025-08-05T23:39:00
EVT-0028238,SHP-004707,PICKED,2025-08-06T04:27:17
EVT-0028239,SHP-004707,PACKED,2025-08-06T07:16:21
