order_id,order_ts,warehouse_id,dest_region,product_category,order_value,units
ORD-007846,2024-10-29T01:39:00,WH-NJ,South,Beauty,83.35,4
ORD-007847,2025-08-20T10:42:00,WH-DAL,West,Home,34.19,3
ORD-007848,2024-10-28T10:58:00,WH-LAX,West,Sports,50.26,2
ORD-007849,2025-02-06T01:52:00,WH-ATL,South,Home,74.88,4
ORD-007850,2025-11-19T11:29:00,WH-CHI,South,Sports,44.42,3
ORD-007851,2025-05-07T15:26:00,WH-DAL,Southeast,Beauty,77.41,1
ORD-007852,2024-07-20T03:38:00,WH-LAX,West,Electronics,88.1,1
ORD-007853,2024-03-06T13:04:00,WH-DAL,Northeast,Beauty,53.77,1
ORD-007854,2024-11-19T13:21:00,WH-ATL,South,Grocery,68.4,2
ORD-007855,2024-05-30T21:09:00,WH-DAL,West,Sports,59.73,3
ORD-007856,2025-07-28T14:48:00,WH-NJ,South,Sports,32.85,4
ORD-007857,2025-06-24T16:30:00,WH-DAL,South,Electronics,103.52,1
ORD-007858,2025-08-11T21:19:00,WH-NJ,Northeast,Grocery,102.76,1
ORD-007859,2024-11-05T23:30:00,WH-NJ,Northeast,Grocery,70.07,4
ORD-007860,2024-01-10T06:26:00,WH-LAX,South,Home,67.49,5
ORD-007861,2024-11-24T07:09:00,WH-CHI,Midwest,Beauty,26.54,4
ORD-007862,2024-08-17T00:31:00,WH-LAX,Southeast,Apparel,247.93,5
ORD-007863,2024-03-17T08:03:00,WH-CHI,Midwest,Home,10.19,4
ORD-007864,2025-07-02T01:39:00,WH-DAL,Northeast,Beauty,32.01,4
ORD-007865,2024-12-19T03:40:00,WH-DAL,Midwest,Home,46.05,4
ORD-007866,2024-07-27T17:10:00,WH-LAX,Northeast,Home,54.26,4
ORD-007867,2025-10-22T15:54:00,WH-CHI,South,Sports,127.36,1
ORD-007868,2025-02-25T14:12:00,WH-DAL,Midwest,Beauty,140.13,3
ORD-007869,2024-02-06T04:58:00,WH-NJ,Northeast,Electronics,50.13,2
ORD-007870,2025-04-24T15:44:00,WH-CHI,South,Sports,114.18,2
ORD-007871,2025-09-23T21:20:00,WH-NJ,Midwest,Sports,35.12,4
ORD-007872,2025-10-05T00:51:00,WH-NJ,South,Home,48.36,4
ORD-007873,2024-07-01T06:00:00,WH-LAX,Southeast,Sports,72.6,5
ORD-007874,2024-08-29T23:31:00,WH-LAX,South,Sports,147.32,1
ORD-007875,2024-09-10T04:29:00,WH-NJ,West,Home,36.31,1
ORD-007876,2025-12-14T01:55:00,WH-LAX,Midwest,Electronics,129.12,5
ORD-007877,2024-09-18T06:25:00,WH-ATL,Southeast,Apparel,49.28,1
ORD-007878,2024-08-04T15:45:00,WH-LAX,Midwest,Sports,33.3,5
ORD-007879,2025-03-21T11:04:00,WH-LAX,Midwest,Apparel,71.97,1
ORD-007880,2024-09-25T19:27:00,WH-NJ,West,Apparel,94.44,1
ORD-007881,2025-01-31T03:55:00,WH-CHI,West,Grocery,33.35,3
ORD-007882,2024-05-18T02:03:00,WH-ATL,Midwest,Sports,83.83,5
ORD-007883,2024-10-06T07:10:00,WH-DAL,Southeast,Home,27.93,4
ORD-007884,2025-08-06T14:04:00,WH-ATL,West,Grocery,20.44,5
ORD-007885,2025-11-22T06:23:00,WH-LAX,Southeast,Home,51.59,1
ORD-007886,2024-05-20T17:31:00,WH-DAL,Southeast,Home,11.81,4
ORD-007887,2025-05-04T04:06:00,WH-ATL,Midwest,Sports,83.4,4
ORD-007888,2025-02-07T06:33:00,WH-LAX,West,Home,69.45,3
ORD-007889,2024-07-07T17:13:00,WH-LAX,South,Sports,21.5,1
ORD-007890,2024-06-21T09:11:00,WH-DAL,Midwest,Sports,92.06,5
ORD-007891,2025-04-17T06:26:00,WH-ATL,Southeast,Sports,60.93,2
ORD-007892,2024-06-28T14:21:00,WH-CHI,Southeast,Home,78.21,4
ORD-007893,2024-08-03T02:54:00,WH-ATL,Midwest,Apparel,55.47,1
ORD-007894,2025-11-28T20:12:00,WH-CHI,Northeast,Grocery,33.36,1
ORD-007895,2025-03-10T02:55:00,WH-CHI,West,Electronics,21.75,4
ORD-007896,2025-11-04T06:03:00,WH-CHI,South,Home,77.58,4
ORD-007897,2025-10-20T06:32:00,WH-ATL,Southeast,Electronics,96.26,1
ORD-007898,2024-12-11T03:47:00,WH-DAL,South,Beauty,32.85,2
ORD-007899,2024-09-20T23:09:00,WH-LAX,Northeast,Electronics,76.32,4
ORD-007900,2024-07-08T03:35:00,WH-DAL,Northeast,Apparel,111.35,3
ORD-007901,2025-02-15T18:23:00,WH-NJ,South,Apparel,170.81,2
ORD-007902,2025-08-26T16:36:00,WH-ATL,West,Grocery,45.61,5
ORD-007903,2025-07-21T12:49:00,WH-CHI,West,Beauty,44.13,2
ORD-007904,2024-07-30T13:41:00,WH-ATL,Northeast,Sports,171.96,2
ORD-007905,2024-08-17T20:34:00,WH-NJ,South,Electronics,30.51,2
ORD-007906,2025-02-21T13:35:00,WH-LAX,South,Beauty,106.8,5
ORD-007907,2024-08-03T09:35:00,WH-ATL,South,Beauty,37.47,3
ORD-007908,2024-08-23T01:56:00,WH-DAL,West,Grocery,61.79,2
ORD-007909,2024-07-04T12:54:00,WH-ATL,Midwest,Apparel,117.61,1
ORD-007910,2025-01-25T22:32:00,WH-NJ,Southeast,Sports,88.4,2
ORD-007911,2025-04-06T19:28:00,WH-LAX,Northeast,Grocery,245.71,1
ORD-007912,2024-04-07T18:03:00,WH-NJ,Southeast,Home,171.19,4
ORD-007913,2025-10-23T09:32:00,WH-NJ,West,Sports,32.22,4
ORD-007914,2025-10-09T09:40:00,WH-DAL,Northeast,Home,36.06,4
ORD-007915,2024-01-31T17:59:00,WH-CHI,West,Beauty,28.6,1
ORD-007916,2025-12-03T13:36:00,WH-DAL,Midwest,Electronics,35.72,1
ORD-007917,2024-11-25T15:31:00,WH-CHI,Northeast,Grocery,113.71,1
ORD-007918,2025-11-29T05:21:00,WH-NJ,South,Grocery,29.46,3
ORD-007919,2025-05-25T12:21:00,WH-ATL,South,Home,111.76,1
ORD-007920,2024-08-18T17:18:00,WH-ATL,Midwest,Sports,42.05,4
ORD-007921,2024-03-26T19:44:00,WH-LAX,Southeast,Home,52.82,3
ORD-007922,2024-09-02T09:42:00,WH-CHI,Southeast,Electronics,131.79,5
ORD-007923,2024-11-15T16:52:00,WH-CHI,Midwest,Home,62.62,1
ORD-007924,2025-01-04T05:24:00,WH-ATL,Northeast,Grocery,13.16,2
ORD-007925,2024-04-12T03:35:00,WH-NJ,Southeast,Electronics,45.86,2
ORD-007926,2025-12-17T06:29:00,WH-NJ,Southeast,Home,35.01,1
ORD-007927,2025-02-07T22:50:00,WH-DAL,West,Home,11.59,1
ORD-007928,2025-08-27T13:50:00,WH-LAX,Midwest,Apparel,77.34,3
ORD-007929,2024-01-14T09:18:00,WH-NJ,Midwest,Home,49.83,4
ORD-007930,2025-08-06T18:15:00,WH-CHI,Midwest,Beauty,25.62,3
ORD-007931,2025-02-04T12:16:00,WH-LAX,West,Home,75.32,1
ORD-007932,2024-07-26T16:44:00,WH-DAL,Midwest,Electronics,256.84,3
ORD-007933,2025-01-24T05:20:00,WH-CHI,South,Electronics,91.02,3
ORD-007934,2025-01-05T00:06:00,WH-DAL,Midwest,Electronics,47.87,1
ORD-007935,2025-01-15T13:55:00,WH-DAL,Northeast,Electronics,15.26,2
ORD-007936,2024-12-08T12:07:00,WH-CHI,South,Sports,27.5,2
ORD-007937,2025-03-26T08:09:00,WH-DAL,Southeast,Apparel,97.05,3
ORD-007938,2024-04-05T09:28:00,WH-LAX,Midwest,Apparel,14.0,3
ORD-007939,2025-04-01T13:01:00,WH-CHI,Northeast,Home,36.34,3
ORD-007940,2024-05-17T12:30:00,WH-ATL,West,Grocery,84.39,3
ORD-007941,2025-10-20T03:56:00,WH-NJ,Midwest,Sports,58.33,1
ORD-007942,2025-02-04T04:04:00,WH-LAX,West,Grocery,72.92,2
ORD-007943,2025-03-24T12:26:00,WH-DAL,Southeast,Electronics,56.5,1
ORD-007944,2024-11-20T07:09:00,WH-CHI,Midwest,Electronics,11.55,3
ORD-007945,2024-11-26T17:06:00,WH-DAL,Southeast,Home,77.76,5
ORD-007946,2024-12-30T16:30:00,WH-DAL,Northeast,Apparel,37.08,1
ORD-007947,2025-05-29T04:06:00,WH-ATL,Southeast,Sports,59.19,5
ORD-007948,2024-12-23T23:19:00,WH-LAX,Southeast,Electronics,39.81,3
ORD-007949,2025-05-27T00:06:00,WH-NJ,Midwest,Electronics,125.19,3
ORD-007950,2024-02-11T12:15:00,WH-ATL,West,Home,19.06,3
ORD-007951,2024-10-24T04:34:00,WH-CHI,Southeast,Beauty,69.37,4
ORD-007952,2025-05-17T05:43:00,WH-NJ,West,Home,59.66,2
ORD-007953,2025-02-13T02:27:00,WH-DAL,West,Electronics,43.18,1
ORD-007954,2025-01-07T06:44:00,WH-ATL,Midwest,Grocery,207.94,3
ORD-007955,2025-09-14T11:18:00,WH-CHI,South,Electronics,23.03,4
ORD-007956,2024-07-28T08:50:00,WH-NJ,Midwest,Apparel,82.86,4
ORD-007957,2024-08-20T22:48:00,WH-NJ,Northeast,Sports,47.63,4
ORD-007958,2024-01-20T07:14:00,WH-DAL,West,Grocery,91.3,3
ORD-007959,2024-04-29T23:18:00,WH-NJ,Northeast,Home,91.49,2
ORD-007960,2024-12-10T00:18:00,WH-CHI,Southeast,Sports,108.11,3
ORD-007961,2025-07-22T19:59:00,WH-LAX,Midwest,Apparel,49.99,1
ORD-007962,2024-12-05T01:42:00,WH-LAX,Midwest,Apparel,21.49,1
ORD-007963,2025-03-17T12:12:00,WH-CHI,West,Home,67.66,2
ORD-007964,2025-12-24T18:24:00,WH-ATL,Midwest,Apparel,27.23,5
ORD-007965,2024-09-16T19:40:00,WH-CHI,West,Sports,151.3,1
ORD-007966,2024-07-28T19:50:00,WH-DAL,South,Electronics,123.38,5
ORD-007967,2025-07-05T14:44:00,WH-CHI,Northeast,Apparel,51.02,3
ORD-007968,2025-10-02T11:22:00,WH-DAL,Midwest,Grocery,77.35,1
ORD-007969,2025-06-28T04:28:00,WH-DAL,Southeast,Apparel,103.02,5
ORD-007970,2024-09-22T21:50:00,WH-ATL,West,Sports,24.69,2
ORD-007971,2024-08-30T20:23:00,WH-DAL,South,Electronics,138.29,1
ORD-007972,2024-10-07T17:59:00,WH-LAX,Northeast,Home,30.57,2
ORD-007973,2025-09-12T19:55:00,WH-NJ,Northeast,Grocery,73.42,4
ORD-007974,2024-08-14T10:41:00,WH-ATL,Northeast,Home,57.2,3
ORD-007975,2024-09-18T05:39:00,WH-NJ,South,Electronics,34.99,5
ORD-007976,2025-11-18T05:46:00,WH-DAL,Midwest,Sports,43.69,5
ORD-007977,2024-02-25T09:49:00,WH-LAX,West,Beauty,26.22,4
ORD-007978,2025-05-29T17:55:00,WH-DAL,South,Beauty,27.27,1
ORD-007979,2025-05-29T05:02:00,WH-CHI,South,Home,112.33,4
ORD-007980,2025-09-25T09:43:00,WH-ATL,South,Sports,142.61,5
ORD-007981,2025-01-16T16:26:00,WH-DAL,West,Beauty,43.7,2
ORD-007982,2025-01-28T15:07:00,WH-LAX,West,Sports,55.8,5
ORD-007983,2024-06-06T11:15:00,WH-DAL,West,Grocery,102.99,1
ORD-007984,2024-02-04T01:46:00,WH-LAX,Northeast,Beauty,70.65,3
ORD-007985,2025-03-21T11:57:00,WH-DAL,Northeast,Sports,23.63,3
ORD-007986,2024-11-23T23:50:00,WH-DAL,Midwest,Beauty,72.77,1
ORD-007987,2025-10-24T17:51:00,WH-ATL,Northeast,Home,238.48,1
ORD-007988,2024-01-16T18:26:00,WH-LAX,South,Apparel,82.64,2
ORD-007989,2024-05-27T22:50:00,WH-CHI,West,Electronics,16.5,1
ORD-007990,2024-09-01T01:42:00,WH-LAX,South,Beauty,52.96,5
ORD-007991,2025-07-27T06:25:00,WH-CHI,Midwest,Grocery,60.24,3
ORD-007992,2025-02-24T21:56:00,WH-ATL,Southeast,Electronics,32.85,3
ORD-007993,2024-12-29T12:03:00,WH-DAL,Northeast,Grocery,23.46,4
ORD-007994,2025-03-08T10:22:00,WH-CHI,Midwest,Apparel,101.69,3
ORD-007995,2024-06-07T03:26:00,WH-CHI,West,Home,144.21,4
ORD-007996,2024-06-14T02:28:00,WH-LAX,Midwest,Electronics,105.93,2
ORD-007997,2025-12-26T23:02:00,WH-CHI,South,Apparel,121.19,2
ORD-007998,2025-07-13T11:13:00,WH-LAX,South,Sports,78.35,5
ORD-007999,2024-11-24T23:09:00,WH-ATL,South,Sports,93.63,1
ORD-008000,2024-05-08T08:25:00,WH-ATL,Midwest,Grocery,69.12,3
ORD-008001,2024-03-22T01:20:00,WH-NJ,Southeast,Grocery,27.6,1
ORD-008002,2024-04-18T02:24:00,WH-LAX,Northeast,Sports,117.56,2
ORD-008003,2024-07-13T06:38:00,WH-CHI,South,Grocery,86.37,5
ORD-008004,2025-08-26T05:37:00,WH-NJ,Southeast,Apparel,113.28,1
ORD-008005,2024-10-10T22:41:00,WH-CHI,West,Apparel,201.8,5
ORD-008006,2025-08-23T04:14:00,WH-NJ,Midwest,Electronics,32.78,3
ORD-008007,2025-06-04T21:10:00,WH-ATL,South,Electronics,57.11,2
ORD-008008,2025-01-12T02:49:00,WH-DAL,South,Beauty,23.75,1
ORD-008009,2025-04-18T20:10:00,WH-ATL,Midwest,Grocery,24.38,2
ORD-008010,2025-03-08T20:57:00,WH-ATL,West,Grocery,60.11,4
ORD-008011,2024-10-11T08:48:00,WH-CHI,South,Beauty,153.53,4
ORD-008012,2025-11-15T21:28:00,WH-DAL,Midwest,Apparel,51.31,3
ORD-008013,2024-04-06T20:25:00,WH-DAL,Southeast,Apparel,77.44,1
ORD-008014,2024-11-03T10:22:00,WH-ATL,Midwest,Grocery,57.56,3
ORD-008015,2025-05-01T06:37:00,WH-LAX,Midwest,Apparel,165.71,1
ORD-008016,2024-04-01T11:58:00,WH-ATL,Midwest,Sports,81.28,4
ORD-008017,2025-10-15T19:31:00,WH-NJ,West,Apparel,25.83,5
ORD-008018,2024-10-13T11:34:00,WH-NJ,West,Grocery,48.45,2
ORD-008019,2025-02-11T11:27:00,WH-DAL,Midwest,Grocery,45.97,1
ORD-008020,2025-06-15T21:59:00,WH-LAX,West,Grocery,33.73,5
ORD-008021,2024-12-16T02:59:00,WH-LAX,West,Beauty,94.49,1
ORD-008022,2024-04-19T02:01:00,WH-NJ,West,Grocery,45.45,3
ORD-008023,2024-04-11T02:46:00,WH-NJ,West,Beauty,88.34,4
ORD-008024,2025-12-28T00:48:00,WH-ATL,Midwest,Electronics,88.33,3
ORD-008025,2024-12-01T22:14:00,WH-NJ,Midwest,Electronics,68.85,1
ORD-008026,2024-02-08T08:32:00,WH-NJ,South,Apparel,69.21,3
ORD-008027,2025-04-04T06:41:00,WH-NJ,West,Home,122.96,1
ORD-008028,2025-09-06T08:13:00,WH-ATL,South,Sports,87.52,4
ORD-008029,2025-01-28T22:48:00,WH-LAX,Midwest,Beauty,61.08,4
ORD-008030,2025-12-27T02:23:00,WH-ATL,South,Grocery,86.47,3
ORD-008031,2025-07-27T05:37:00,WH-ATL,Northeast,Electronics,23.27,5
ORD-008032,2025-05-17T21:34:00,WH-ATL,South,Electronics,88.77,3
ORD-008033,2025-05-24T13:28:00,WH-CHI,Midwest,Sports,104.81,5
ORD-008034,2025-07-21T05:21:00,WH-ATL,Midwest,Grocery,132.74,2
ORD-008035,2025-07-19T17:24:00,WH-CHI,Midwest,Apparel,168.59,4
ORD-008036,2025-05-15T10:09:00,WH-ATL,Northeast,Home,11.58,2
ORD-008037,2025-08-24T12:36:00,WH-CHI,Midwest,Electronics,175.79,3
ORD-008038,2025-12-18T16:55:00,WH-ATL,West,Beauty,82.77,5
ORD-008039,2024-12-04T22:32:00,WH-LAX,Northeast,Beauty,69.38,3
ORD-008040,2024-03-21T19:56:00,WH-CHI,Midwest,Apparel,245.89,2
ORD-008041,2025-03-25T00:40:00,WH-CHI,Midwest,Sports,28.12,1
ORD-008042,2025-09-04T09:14:00,WH-ATL,West,Home,66.12,5
ORD-008043,2025-09-13T21:04:00,WH-ATL,Southeast,Electronics,83.73,4
ORD-008044,2024-11-02T06:19:00,WH-NJ,Northeast,Apparel,89.71,1
ORD-008045,2025-08-22T14:48:00,WH-ATL,Midwest,Electronics,26.26,2
ORD-008046,2024-12-25T11:44:00,WH-NJ,Southeast,Home,29.48,5
ORD-008047,2024-05-08T17:06:00,WH-LAX,West,Home,49.54,3
ORD-008048,2025-04-03T20:32:00,WH-NJ,Northeast,Home,22.73,1
ORD-008049,2024-12-31T05:54:00,WH-LAX,West,Beauty,126.6,3
ORD-008050,2025-12-02T13:27:00,WH-ATL,Northeast,Beauty,102.19,1
ORD-008051,2025-04-12T21:33:00,WH-LAX,Midwest,Electronics,76.57,5
ORD-008052,2024-11-22T08:55:00,WH-DAL,West,Beauty,224.53,1
ORD-008053,2025-08-08T11:16:00,WH-ATL,South,Grocery,52.53,5
ORD-008054,2025-01-04T21:30:00,WH-DAL,Southeast,Beauty,31.95,1
ORD-008055,2025-01-05T06:51:00,WH-LAX,Southeast,Sports,118.37,5
ORD-008056,2024-09-21T17:44:00,WH-DAL,South,Sports,161.11,3
ORD-008057,2025-06-27T03:48:00,WH-CHI,West,Grocery,179.18,5
ORD-008058,2024-05-24T10:06:00,WH-LAX,Northeast,Home,84.56,4
ORD-008059,2025-05-22T23:17:00,WH-DAL,Midwest,Beauty,44.42,3
ORD-008060,2024-05-06T15:00:00,WH-LAX,Midwest,Electronics,60.89,4
ORD-008061,2025-02-19T23:38:00,WH-LAX,Southeast,Beauty,76.11,2
ORD-008062,2025-01-28T09:35:00,WH-NJ,Southeast,Apparel,127.9,5
ORD-008063,2024-01-05T19:40:00,WH-LAX,Southeast,Apparel,45.18,4
ORD-008064,2024-09-06T10:16:00,WH-NJ,Midwest,Apparel,38.1,2
ORD-008065,2024-10-05T17:00:00,WH-CHI,Southeast,Electronics,57.04,2
ORD-008066,2024-08-03T21:18:00,WH-NJ,West,Grocery,58.22,4
ORD-008067,2024-02-02T21:34:00,WH-NJ,South,Sports,123.95,5
ORD-008068,2025-05-13T08:25:00,WH-DAL,West,Apparel,99.21,5
ORD-008069,2024-10-03T21:46:00,WH-LAX,West,Sports,65.09,2
ORD-008070,2025-07-21T20:02:00,WH-ATL,West,Electronics,71.02,1
ORD-008071,2024-09-21T18:34:00,WH-ATL,West,Beauty,57.28,4
ORD-008072,2024-10-15T15:31:00,WH-LAX,Southeast,Electronics,109.64,2
ORD-008073,2024-09-29T00:54:00,WH-LAX,Midwest,Apparel,49.39,3
ORD-008074,2024-05-27T17:52:00,WH-NJ,West,Grocery,77.53,4
ORD-008075,2025-07-04T15:37:00,WH-LAX,West,Home,112.78,3
ORD-008076,2024-04-22T14:59:00,WH-LAX,Midwest,Sports,26.88,1
ORD-008077,2025-03-15T00:00:00,WH-CHI,West,Apparel,23.85,3
ORD-008078,2024-12-05T11:06:00,WH-NJ,Southeast,Grocery,47.91,1
ORD-008079,2024-09-21T09:01:00,WH-LAX,Midwest,Electronics,167.7,5
ORD-008080,2025-04-26T14:05:00,WH-ATL,Midwest,Electronics,49.59,5
ORD-008081,2025-05-20T14:49:00,WH-NJ,South,Beauty,14.36,4
ORD-008082,2025-03-31T04:30:00,WH-LAX,South,Grocery,135.86,3
ORD-008083,2025-01-04T11:12:00,WH-DAL,Midwest,Home,121.47,5
ORD-008084,2025-09-22T08:52:00,WH-ATL,Midwest,Home,50.66,2
ORD-008085,2024-08-17T01:24:00,WH-CHI,West,Sports,51.5,3
ORD-008086,2024-08-19T05:30:00,WH-CHI,West,Sports,19.02,2
ORD-008087,2025-07-01T07:25:00,WH-ATL,Midwest,Grocery,53.49,1
ORD-008088,2024-07-24T09:50:00,WH-NJ,Midwest,Beauty,75.53,1
ORD-008089,2025-07-26T23:19:00,WH-LAX,South,Grocery,52.48,1
ORD-008090,2025-08-18T02:20:00,WH-ATL,Midwest,Electronics,23.58,1
ORD-008091,2025-11-25T22:29:00,WH-CHI,Southeast,Apparel,23.25,5
ORD-008092,2025-03-13T11:50:00,WH-LAX,Southeast,Apparel,14.29,1
ORD-008093,2024-10-27T14:36:00,WH-ATL,South,Beauty,337.02,5
ORD-008094,2024-01-26T12:46:00,WH-CHI,Southeast,Apparel,77.1,3
ORD-008095,2024-06-22T06:13:00,WH-NJ,South,Home,102.9,4
ORD-008096,2025-09-16T23:43:00,WH-CHI,South,Apparel,76.5,1
ORD-008097,2024-07-30T13:37:00,WH-LAX,Northeast,Beauty,275.39,1
ORD-008098,2025-04-06T02:38:00,WH-ATL,South,Electronics,87.99,5
ORD-008099,2024-08-05T03:23:00,WH-LAX,West,Beauty,174.44,3
ORD-008100,2024-06-14T12:56:00,WH-ATL,Midwest,Home,95.04,4
ORD-008101,2024-03-04T23:47:00,WH-DAL,West,Sports,70.05,5
ORD-008102,2024-08-10T01:13:00,WH-DAL,West,Electronics,88.34,3
ORD-008103,2025-09-29T21:42:00,WH-ATL,Midwest,Sports,101.74,3
ORD-008104,2024-02-10T10:23:00,WH-LAX,South,Home,56.74,5
ORD-008105,2025-12-18T11:58:00,WH-LAX,Midwest,Apparel,53.46,2
ORD-008106,2024-01-04T06:48:00,WH-CHI,Midwest,Beauty,38.76,3
ORD-008107,2024-05-21T08:53:00,WH-CHI,West,Home,12.47,3
ORD-008108,2024-12-29T21:22:00,WH-LAX,South,Electronics,93.88,5
ORD-008109,2024-01-03T14:36:00,WH-ATL,Southeast,Home,48.68,1
ORD-008110,2024-09-01T03:09:00,WH-DAL,South,Beauty,11.88,2
ORD-008111,2024-11-18T22:33:00,WH-DAL,West,Beauty,78.41,3
ORD-008112,2024-03-30T01:11:00,WH-LAX,West,Beauty,93.49,1
ORD-008113,2024-12-04T02:40:00,WH-ATL,South,Grocery,38.89,5
ORD-008114,2024-12-14T04:16:00,WH-LAX,Midwest,Apparel,21.47,1
ORD-008115,2025-11-06T00:19:00,WH-DAL,Northeast,Beauty,56.28,4
ORD-008116,2025-12-05T08:34:00,WH-ATL,West,Home,195.06,2
ORD-008117,2025-03-29T16:22:00,WH-NJ,Southeast,Sports,24.42,1
ORD-008118,2024-01-06T03:37:00,WH-NJ,Midwest,Sports,28.68,3
ORD-008119,2025-05-03T12:23:00,WH-DAL,Midwest,Apparel,87.39,2
ORD-008120,2024-06-19T20:02:00,WH-ATL,West,Apparel,56.92,1
ORD-008121,2025-11-08T12:14:00,WH-NJ,Southeast,Electronics,47.37,4
ORD-008122,2025-09-13T23:13:00,WH-LAX,Southeast,Home,19.8,1
ORD-008123,2025-11-19T10:58:00,WH-CHI,South,Sports,128.37,1
ORD-008124,2024-09-04T23:04:00,WH-CHI,West,Sports,126.76,5
ORD-008125,2024-06-04T13:24:00,WH-CHI,Southeast,Sports,27.43,2
ORD-008126,2025-07-09T11:24:00,WH-CHI,South,Beauty,125.5,3
ORD-008127,2025-12-24T07:20:00,WH-ATL,West,Home,53.39,2
ORD-008128,2024-07-10T05:54:00,WH-NJ,Midwest,Electronics,81.9,3
ORD-008129,2025-11-04T19:59:00,WH-LAX,West,Grocery,136.69,2
ORD-008130,2024-08-25T02:16:00,WH-DAL,Northeast,Electronics,111.2,1
ORD-008131,2024-05-10T16:21:00,WH-LAX,Midwest,Home,46.1,5
ORD-008132,2025-06-17T22:20:00,WH-CHI,Southeast,Electronics,20.38,2
ORD-008133,2025-01-14T10:52:00,WH-DAL,Northeast,Home,28.89,1
ORD-008134,2024-10-14T17:52:00,WH-DAL,Midwest,Electronics,56.39,3
ORD-008135,2024-05-29T16:49:00,WH-LAX,Northeast,Sports,37.47,1
ORD-008136,2024-01-20T15:13:00,WH-CHI,Southeast,Grocery,65.5,4
ORD-008137,2024-05-22T03:35:00,WH-DAL,West,Grocery,70.21,4
ORD-008138,2025-08-18T12:10:00,WH-LAX,South,Beauty,49.65,3
ORD-008139,2025-03-17T10:52:00,WH-NJ,South,Beauty,77.62,2
ORD-008140,2024-02-13T21:38:00,WH-CHI,Midwest,Apparel,136.15,3
ORD-008141,2024-03-09T07:00:00,WH-CHI,Southeast,Sports,139.39,2
ORD-008142,2025-05-16T17:41:00,WH-CHI,South,Grocery,31.84,2
ORD-008143,2025-11-19T17:19:00,WH-LAX,Southeast,Apparel,109.66,3
ORD-008144,2024-01-30T06:18:00,WH-CHI,Midwest,Sports,26.93,1
ORD-008145,2025-09-01T14:19:00,WH-LAX,South,Beauty,29.38,2
ORD-008146,2025-03-20T05:20:00,WH-LAX,Northeast,Grocery,10.03,5
ORD-008147,2024-03-14T00:38:00,WH-NJ,Midwest,Beauty,42.06,4
ORD-008148,2024-06-09T07:59:00,WH-DAL,South,Home,60.12,5
ORD-008149,2025-05-01T06:20:00,WH-CHI,Northeast,Sports,40.57,3
ORD-008150,2024-04-14T18:39:00,WH-CHI,Southeast,Sports,96.04,1
ORD-008151,2024-01-31T06:08:00,WH-ATL,South,Apparel,21.19,5
ORD-008152,2025-12-29T08:29:00,WH-DAL,Southeast,Beauty,119.71,5
ORD-008153,2025-08-25T10:35:00,WH-DAL,Northeast,Grocery,63.14,3
ORD-008154,2025-08-01T18:42:00,WH-CHI,Southeast,Apparel,83.35,2
ORD-008155,2025-04-02T16:10:00,WH-ATL,West,Electronics,55.68,2
ORD-008156,2024-08-22T23:17:00,WH-DAL,Midwest,Home,90.93,3
ORD-008157,2024-04-01T03:42:00,WH-LAX,Southeast,Beauty,12.89,4
ORD-008158,2024-07-16T11:16:00,WH-LAX,Northeast,Apparel,114.32,4
ORD-008159,2024-05-18T19:28:00,WH-ATL,West,Electronics,44.22,2
ORD-008160,2024-02-08T01:22:00,WH-NJ,South,Home,105.95,1
ORD-008161,2025-11-04T03:47:00,WH-DAL,West,Beauty,167.19,5
ORD-008162,2024-04-20T03:43:00,WH-LAX,Midwest,Electronics,38.92,2
ORD-008163,2024-04-19T19:02:00,WH-LAX,Northeast,Electronics,114.73,5
ORD-008164,2025-01-01T00:34:00,WH-ATL,South,Beauty,29.49,5
ORD-008165,2025-11-02T21:21:00,WH-CHI,West,Electronics,60.78,1
ORD-008166,2024-11-02T22:27:00,WH-NJ,West,Home,27.02,3
ORD-008167,2024-01-13T23:04:00,WH-LAX,Southeast,Apparel,190.74,2
ORD-008168,2025-04-02T02:14:00,WH-DAL,Northeast,Beauty,132.06,3
ORD-008169,2024-05-02T19:19:00,WH-LAX,South,Home,220.12,4
ORD-008170,2025-09-07T20:02:00,WH-CHI,South,Grocery,81.3,3
ORD-008171,2025-07-29T11:51:00,WH-DAL,Northeast,Electronics,195.58,4
ORD-008172,2025-06-23T16:37:00,WH-ATL,Northeast,Home,88.08,4
ORD-008173,2024-02-16T21:37:00,WH-CHI,Northeast,Sports,32.96,2
ORD-008174,2024-12-23T12:36:00,WH-ATL,Northeast,Grocery,53.06,2
ORD-008175,2024-02-19T07:10:00,WH-DAL,Northeast,Grocery,78.45,2
ORD-008176,2025-03-20T14:53:00,WH-LAX,Midwest,Grocery,116.82,4
ORD-008177,2025-10-03T19:04:00,WH-LAX,Midwest,Beauty,95.3,4
ORD-008178,2025-08-04T07:36:00,WH-DAL,South,Apparel,108.07,1
ORD-008179,2024-04-23T18:49:00,WH-NJ,West,Electronics,20.24,5
ORD-008180,2024-05-24T08:10:00,WH-ATL,Northeast,Home,37.87,2
ORD-008181,2024-03-16T08:21:00,WH-ATL,Northeast,Grocery,146.43,1
ORD-008182,2025-09-03T10:53:00,WH-DAL,West,Sports,76.73,4
ORD-008183,2025-06-25T03:54:00,WH-CHI,South,Sports,68.79,5
ORD-008184,2025-05-06T13:43:00,WH-DAL,South,Grocery,104.03,4
